"Hyperparameters: —episodes 1e5 —seed 25 —learn_rate 0.01— e_init 1 —e_final 0 —discount 0.95
slippery = False",,
episode_num,total_reward,episode_length
48190,1.0,9
48191,1.0,8
48192,1.0,10
48193,0.0,4
48194,0.0,2
48195,0.0,11
48196,1.0,9
48197,1.0,7
48198,0.0,18
48199,1.0,14
48200,0.0,2
48201,0.0,10
48202,1.0,6
48203,1.0,9
48204,1.0,17
48205,0.0,6
48206,0.0,5
48207,1.0,7
48208,0.0,5
48209,0.0,5
48210,1.0,6
48211,0.0,4
48212,1.0,6
48213,0.0,5
48214,1.0,8
48215,0.0,2
48216,0.0,4
48217,1.0,13
48218,1.0,10
48219,1.0,13
48220,0.0,6
48221,0.0,6
48222,0.0,3
48223,0.0,6
48224,0.0,6
48225,1.0,17
48226,0.0,5
48227,0.0,6
48228,0.0,6
48229,0.0,3
48230,0.0,8
48231,0.0,5
48232,0.0,11
48233,0.0,6
48234,1.0,14
48235,0.0,7
48236,0.0,5
48237,1.0,8
48238,0.0,6
48239,0.0,5
48240,1.0,8
48241,0.0,11
48242,1.0,10
48243,1.0,7
48244,0.0,5
48245,0.0,6
48246,0.0,13
48247,1.0,10
48248,0.0,2
48249,0.0,5
48250,0.0,12
48251,1.0,9
48252,0.0,6
48253,1.0,8
48254,0.0,4
48255,0.0,8
48256,0.0,3
48257,0.0,5
48258,0.0,6
48259,1.0,8
48260,1.0,6
48261,0.0,9
48262,1.0,12
48263,1.0,9
48264,0.0,4
48265,0.0,5
48266,1.0,8
48267,1.0,10
48268,0.0,3
48269,1.0,7
48270,1.0,10
48271,1.0,7
48272,0.0,4
48273,0.0,2
48274,1.0,9
48275,1.0,6
48276,1.0,17
48277,0.0,4
48278,0.0,6
48279,1.0,7
48280,1.0,6
48281,0.0,3
48282,0.0,7
48283,0.0,4
48284,0.0,4
48285,0.0,4
48286,1.0,7
48287,1.0,9
48288,0.0,2
48289,0.0,4
48290,1.0,9
48291,0.0,11
48292,1.0,10
48293,1.0,6
48294,0.0,4
48295,0.0,5
48296,0.0,3
48297,0.0,2
48298,1.0,11
48299,1.0,8
48300,1.0,10
48301,0.0,8
48302,1.0,10
48303,0.0,4
48304,1.0,8
48305,0.0,6
48306,0.0,4
48307,0.0,6
48308,1.0,14
48309,1.0,10
48310,1.0,8
48311,0.0,9
48312,0.0,5
48313,1.0,6
48314,0.0,2
48315,1.0,6
48316,0.0,10
48317,0.0,4
48318,0.0,2
48319,0.0,4
48320,0.0,4
48321,1.0,11
48322,1.0,16
48323,1.0,9
48324,1.0,7
48325,1.0,7
48326,1.0,12
48327,0.0,8
48328,1.0,11
48329,0.0,12
48330,0.0,3
48331,1.0,12
48332,0.0,14
48333,1.0,8
48334,0.0,2
48335,0.0,2
48336,0.0,6
48337,1.0,12
48338,1.0,6
48339,0.0,5
48340,1.0,14
48341,1.0,6
48342,0.0,6
48343,0.0,2
48344,0.0,8
48345,0.0,3
48346,1.0,19
48347,0.0,6
48348,1.0,6
48349,0.0,5
48350,0.0,2
48351,0.0,2
48352,1.0,10
48353,0.0,2
48354,0.0,3
48355,0.0,4
48356,0.0,5
48357,1.0,12
48358,1.0,8
48359,0.0,6
48360,1.0,6
48361,0.0,6
48362,1.0,8
48363,0.0,2
48364,0.0,6
48365,0.0,2
48366,1.0,9
48367,0.0,8
48368,0.0,2
48369,0.0,5
48370,0.0,7
48371,0.0,3
48372,0.0,2
48373,0.0,3
48374,1.0,9
48375,0.0,5
48376,0.0,3
48377,0.0,4
48378,0.0,11
48379,1.0,6
48380,0.0,7
48381,0.0,13
48382,0.0,6
48383,1.0,6
48384,0.0,4
48385,0.0,4
48386,0.0,4
48387,0.0,3
48388,0.0,8
48389,1.0,10
48390,0.0,9
48391,0.0,2
48392,0.0,2
48393,1.0,9
48394,0.0,4
48395,0.0,7
48396,0.0,8
48397,0.0,16
48398,1.0,8
48399,0.0,2
48400,0.0,3
48401,1.0,6
48402,1.0,8
48403,0.0,3
48404,1.0,6
48405,0.0,4
48406,0.0,5
48407,1.0,8
48408,0.0,6
48409,0.0,3
48410,1.0,6
48411,0.0,8
48412,0.0,9
48413,0.0,6
48414,0.0,6
48415,1.0,7
48416,1.0,9
48417,0.0,4
48418,1.0,6
48419,1.0,14
48420,0.0,3
48421,0.0,4
48422,1.0,11
48423,1.0,12
48424,1.0,11
48425,0.0,4
48426,0.0,7
48427,1.0,6
48428,0.0,6
48429,1.0,8
48430,0.0,2
48431,1.0,7
48432,0.0,8
48433,1.0,9
48434,1.0,18
48435,1.0,7
48436,1.0,6
48437,1.0,8
48438,0.0,2
48439,1.0,8
48440,0.0,3
48441,0.0,5
48442,0.0,3
48443,0.0,2
48444,0.0,2
48445,0.0,3
48446,1.0,11
48447,0.0,6
48448,1.0,6
48449,0.0,8
48450,1.0,8
48451,0.0,5
48452,0.0,7
48453,0.0,11
48454,0.0,2
48455,0.0,5
48456,1.0,6
48457,1.0,6
48458,1.0,10
48459,1.0,13
48460,0.0,4
48461,1.0,10
48462,0.0,8
48463,1.0,17
48464,0.0,7
48465,0.0,8
48466,0.0,6
48467,1.0,9
48468,1.0,12
48469,1.0,7
48470,1.0,8
48471,1.0,10
48472,1.0,8
48473,0.0,3
48474,1.0,11
48475,0.0,3
48476,1.0,10
48477,0.0,4
48478,0.0,4
48479,0.0,7
48480,1.0,9
48481,1.0,7
48482,0.0,8
48483,1.0,7
48484,1.0,6
48485,1.0,25
48486,0.0,7
48487,0.0,4
48488,1.0,10
48489,1.0,12
48490,0.0,6
48491,1.0,9
48492,1.0,7
48493,0.0,5
48494,0.0,4
48495,1.0,6
48496,0.0,8
48497,0.0,7
48498,1.0,8
48499,0.0,2
48500,0.0,2
48501,0.0,14
48502,0.0,5
48503,1.0,12
48504,1.0,11
48505,1.0,8
48506,1.0,14
48507,0.0,8
48508,0.0,5
48509,0.0,2
48510,1.0,12
48511,1.0,7
48512,0.0,5
48513,0.0,3
48514,1.0,31
48515,1.0,9
48516,0.0,2
48517,1.0,9
48518,0.0,2
48519,1.0,7
48520,0.0,4
48521,1.0,14
48522,1.0,6
48523,1.0,6
48524,0.0,3
48525,1.0,12
48526,1.0,6
48527,1.0,11
48528,1.0,9
48529,1.0,8
48530,0.0,2
48531,0.0,10
48532,1.0,8
48533,0.0,14
48534,1.0,6
48535,1.0,8
48536,0.0,9
48537,1.0,8
48538,1.0,11
48539,0.0,4
48540,1.0,7
48541,0.0,2
48542,0.0,6
48543,1.0,6
48544,0.0,5
48545,1.0,8
48546,0.0,5
48547,0.0,2
48548,1.0,9
48549,0.0,4
48550,1.0,9
48551,1.0,8
48552,0.0,3
48553,1.0,9
48554,1.0,6
48555,0.0,5
48556,1.0,8
48557,1.0,6
48558,0.0,3
48559,0.0,7
48560,0.0,4
48561,1.0,9
48562,0.0,3
48563,0.0,7
48564,0.0,6
48565,1.0,15
48566,0.0,4
48567,0.0,5
48568,0.0,3
48569,1.0,8
48570,0.0,2
48571,0.0,6
48572,0.0,5
48573,1.0,6
48574,1.0,14
48575,1.0,10
48576,1.0,6
48577,1.0,16
48578,1.0,6
48579,0.0,5
48580,0.0,5
48581,0.0,4
48582,1.0,8
48583,1.0,8
48584,1.0,6
48585,1.0,10
48586,1.0,7
48587,1.0,6
48588,1.0,7
48589,0.0,10
48590,1.0,13
48591,0.0,6
48592,0.0,8
48593,0.0,7
48594,0.0,6
48595,0.0,5
48596,1.0,6
48597,0.0,7
48598,0.0,7
48599,0.0,5
48600,1.0,7
48601,0.0,6
48602,1.0,8
48603,0.0,4
48604,0.0,5
48605,1.0,9
48606,0.0,5
48607,1.0,11
48608,1.0,8
48609,1.0,8
48610,1.0,9
48611,0.0,11
48612,1.0,7
48613,1.0,6
48614,0.0,9
48615,0.0,11
48616,0.0,6
48617,1.0,6
48618,1.0,6
48619,1.0,10
48620,0.0,4
48621,0.0,4
48622,1.0,7
48623,1.0,11
48624,0.0,5
48625,1.0,7
48626,0.0,7
48627,1.0,12
48628,1.0,10
48629,1.0,10
48630,0.0,5
48631,1.0,6
48632,1.0,6
48633,1.0,6
48634,0.0,3
48635,0.0,6
48636,1.0,12
48637,1.0,6
48638,0.0,2
48639,1.0,12
48640,0.0,2
48641,1.0,7
48642,0.0,3
48643,1.0,13
48644,0.0,14
48645,0.0,13
48646,1.0,8
48647,1.0,6
48648,1.0,9
48649,1.0,7
48650,0.0,6
48651,0.0,16
48652,1.0,10
48653,0.0,4
48654,0.0,6
48655,1.0,7
48656,1.0,12
48657,0.0,13
48658,1.0,7
48659,0.0,5
48660,1.0,7
48661,0.0,6
48662,1.0,8
48663,0.0,4
48664,1.0,7
48665,1.0,8
48666,1.0,13
48667,0.0,6
48668,0.0,5
48669,1.0,6
48670,0.0,6
48671,1.0,11
48672,1.0,8
48673,1.0,6
48674,0.0,2
48675,0.0,9
48676,1.0,6
48677,0.0,9
48678,0.0,12
48679,0.0,4
48680,1.0,14
48681,1.0,7
48682,1.0,9
48683,1.0,10
48684,1.0,9
48685,1.0,6
48686,0.0,2
48687,0.0,7
48688,1.0,6
48689,0.0,4
48690,0.0,8
48691,0.0,6
48692,0.0,4
48693,1.0,8
48694,1.0,8
48695,1.0,7
48696,0.0,4
48697,0.0,5
48698,1.0,15
48699,1.0,9
48700,0.0,4
48701,1.0,10
48702,1.0,6
48703,0.0,2
48704,0.0,4
48705,0.0,6
48706,0.0,4
48707,1.0,6
48708,0.0,4
48709,0.0,5
48710,1.0,15
48711,1.0,8
48712,0.0,6
48713,0.0,2
48714,0.0,7
48715,0.0,2
48716,1.0,15
48717,1.0,9
48718,0.0,3
48719,0.0,2
48720,1.0,6
48721,0.0,2
48722,0.0,6
48723,0.0,2
48724,1.0,6
48725,1.0,8
48726,0.0,6
48727,0.0,6
48728,1.0,9
48729,0.0,7
48730,0.0,3
48731,0.0,4
48732,0.0,2
48733,1.0,12
48734,1.0,6
48735,0.0,6
48736,1.0,8
48737,0.0,2
48738,1.0,10
48739,0.0,3
48740,1.0,15
48741,0.0,2
48742,0.0,7
48743,0.0,10
48744,0.0,6
48745,0.0,2
48746,1.0,9
48747,0.0,2
48748,0.0,5
48749,0.0,4
48750,0.0,5
48751,0.0,6
48752,1.0,13
48753,0.0,7
48754,1.0,7
48755,1.0,12
48756,0.0,6
48757,1.0,6
48758,1.0,8
48759,0.0,6
48760,0.0,2
48761,1.0,10
48762,1.0,12
48763,1.0,7
48764,1.0,7
48765,0.0,4
48766,1.0,10
48767,1.0,9
48768,0.0,5
48769,1.0,9
48770,0.0,9
48771,0.0,2
48772,1.0,8
48773,0.0,10
48774,0.0,5
48775,0.0,2
48776,0.0,3
48777,1.0,10
48778,0.0,6
48779,0.0,11
48780,1.0,11
48781,1.0,7
48782,0.0,7
48783,0.0,5
48784,1.0,9
48785,1.0,9
48786,1.0,6
48787,1.0,6
48788,1.0,7
48789,0.0,9
48790,0.0,5
48791,1.0,12
48792,1.0,22
48793,0.0,5
48794,1.0,6
48795,1.0,10
48796,0.0,3
48797,1.0,6
48798,0.0,6
48799,0.0,6
48800,1.0,6
48801,0.0,7
48802,0.0,2
48803,0.0,2
48804,1.0,8
48805,1.0,22
48806,1.0,11
48807,1.0,6
48808,1.0,12
48809,0.0,7
48810,0.0,8
48811,0.0,3
48812,1.0,6
48813,1.0,7
48814,1.0,6
48815,1.0,12
48816,1.0,14
48817,1.0,8
48818,0.0,9
48819,1.0,8
48820,1.0,10
48821,1.0,13
48822,1.0,8
48823,0.0,6
48824,1.0,16
48825,1.0,14
48826,1.0,10
48827,0.0,3
48828,0.0,4
48829,1.0,7
48830,0.0,8
48831,1.0,6
48832,1.0,6
48833,0.0,6
48834,1.0,10
48835,0.0,7
48836,0.0,13
48837,0.0,2
48838,0.0,3
48839,0.0,2
48840,0.0,7
48841,0.0,5
48842,0.0,6
48843,0.0,4
48844,1.0,9
48845,0.0,4
48846,0.0,2
48847,0.0,4
48848,0.0,4
48849,0.0,4
48850,1.0,7
48851,1.0,6
48852,0.0,2
48853,1.0,6
48854,0.0,4
48855,1.0,6
48856,0.0,4
48857,0.0,4
48858,1.0,11
48859,0.0,5
48860,0.0,4
48861,1.0,9
48862,0.0,3
48863,0.0,7
48864,0.0,5
48865,1.0,7
48866,1.0,8
48867,0.0,4
48868,0.0,6
48869,0.0,9
48870,0.0,5
48871,0.0,2
48872,1.0,11
48873,0.0,2
48874,0.0,8
48875,1.0,13
48876,0.0,7
48877,1.0,10
48878,0.0,2
48879,0.0,6
48880,0.0,8
48881,1.0,11
48882,0.0,4
48883,0.0,6
48884,0.0,4
48885,1.0,6
48886,0.0,12
48887,0.0,11
48888,0.0,2
48889,0.0,7
48890,1.0,8
48891,1.0,9
48892,0.0,3
48893,0.0,4
48894,0.0,3
48895,0.0,4
48896,0.0,3
48897,0.0,5
48898,0.0,11
48899,1.0,20
48900,0.0,6
48901,0.0,9
48902,0.0,2
48903,1.0,9
48904,1.0,8
48905,1.0,12
48906,1.0,6
48907,0.0,4
48908,1.0,6
48909,0.0,4
48910,0.0,7
48911,1.0,12
48912,0.0,4
48913,1.0,8
48914,1.0,8
48915,0.0,3
48916,0.0,5
48917,0.0,5
48918,0.0,4
48919,1.0,7
48920,1.0,16
48921,0.0,2
48922,0.0,8
48923,0.0,12
48924,1.0,6
48925,1.0,13
48926,0.0,7
48927,1.0,6
48928,0.0,2
48929,0.0,5
48930,0.0,2
48931,1.0,16
48932,1.0,9
48933,1.0,6
48934,1.0,9
48935,0.0,4
48936,1.0,8
48937,1.0,6
48938,1.0,13
48939,0.0,2
48940,0.0,2
48941,0.0,4
48942,1.0,10
48943,0.0,6
48944,0.0,5
48945,1.0,11
48946,0.0,2
48947,1.0,6
48948,0.0,9
48949,0.0,2
48950,0.0,4
48951,0.0,8
48952,0.0,7
48953,1.0,8
48954,1.0,11
48955,0.0,12
48956,0.0,6
48957,0.0,2
48958,1.0,7
48959,1.0,6
48960,1.0,9
48961,0.0,5
48962,1.0,11
48963,1.0,7
48964,1.0,6
48965,1.0,7
48966,1.0,6
48967,1.0,6
48968,0.0,4
48969,1.0,10
48970,1.0,9
48971,1.0,8
48972,0.0,7
48973,0.0,6
48974,0.0,5
48975,1.0,10
48976,0.0,3
48977,1.0,8
48978,1.0,8
48979,0.0,2
48980,0.0,7
48981,0.0,7
48982,0.0,4
48983,1.0,6
48984,1.0,8
48985,0.0,4
48986,0.0,8
48987,0.0,5
48988,0.0,7
48989,1.0,15
48990,0.0,3
48991,0.0,6
48992,1.0,6
48993,1.0,7
48994,0.0,2
48995,1.0,8
48996,0.0,2
48997,1.0,6
48998,1.0,9
48999,0.0,3
49000,0.0,4
49001,0.0,5
49002,1.0,7
49003,1.0,6
49004,0.0,4
49005,0.0,15
49006,1.0,12
49007,0.0,5
49008,1.0,9
49009,0.0,2
49010,1.0,7
49011,0.0,8
49012,1.0,6
49013,0.0,5
49014,1.0,10
49015,1.0,8
49016,1.0,8
49017,0.0,10
49018,0.0,6
49019,1.0,7
49020,1.0,7
49021,0.0,4
49022,1.0,6
49023,1.0,8
49024,0.0,2
49025,1.0,7
49026,0.0,4
49027,1.0,9
49028,1.0,7
49029,0.0,8
49030,1.0,7
49031,0.0,5
49032,0.0,6
49033,0.0,4
49034,1.0,9
49035,0.0,13
49036,1.0,8
49037,0.0,6
49038,0.0,5
49039,1.0,13
49040,0.0,8
49041,0.0,7
49042,1.0,7
49043,0.0,5
49044,0.0,2
49045,0.0,6
49046,0.0,3
49047,1.0,7
49048,0.0,3
49049,0.0,2
49050,1.0,9
49051,1.0,10
49052,0.0,9
49053,0.0,4
49054,0.0,3
49055,1.0,10
49056,0.0,4
49057,0.0,4
49058,0.0,5
49059,1.0,6
49060,0.0,4
49061,1.0,6
49062,0.0,11
49063,0.0,4
49064,1.0,10
49065,0.0,2
49066,1.0,7
49067,1.0,6
49068,0.0,4
49069,0.0,4
49070,0.0,3
49071,1.0,6
49072,0.0,4
49073,0.0,4
49074,1.0,6
49075,0.0,6
49076,0.0,4
49077,1.0,8
49078,0.0,2
49079,1.0,12
49080,0.0,2
49081,0.0,2
49082,0.0,4
49083,1.0,11
49084,0.0,4
49085,1.0,6
49086,1.0,12
49087,0.0,6
49088,0.0,9
49089,0.0,4
49090,0.0,4
49091,1.0,8
49092,1.0,9
49093,0.0,2
49094,0.0,4
49095,1.0,8
49096,1.0,13
49097,0.0,5
49098,1.0,9
49099,1.0,7
49100,1.0,9
49101,1.0,8
49102,0.0,5
49103,1.0,8
49104,0.0,5
49105,1.0,6
49106,0.0,4
49107,0.0,6
49108,1.0,6
49109,0.0,12
49110,0.0,7
49111,1.0,10
49112,0.0,5
49113,0.0,14
49114,0.0,5
49115,1.0,7
49116,1.0,8
49117,0.0,7
49118,0.0,20
49119,0.0,2
49120,0.0,18
49121,0.0,4
49122,1.0,7
49123,0.0,2
49124,1.0,9
49125,0.0,2
49126,0.0,20
49127,0.0,4
49128,1.0,14
49129,1.0,8
49130,0.0,5
49131,0.0,7
49132,0.0,4
49133,0.0,4
49134,0.0,2
49135,1.0,8
49136,0.0,5
49137,0.0,4
49138,0.0,6
49139,0.0,5
49140,0.0,4
49141,1.0,6
49142,1.0,8
49143,1.0,13
49144,0.0,4
49145,1.0,15
49146,0.0,4
49147,0.0,5
49148,1.0,6
49149,1.0,8
49150,1.0,9
49151,1.0,7
49152,0.0,9
49153,1.0,9
49154,0.0,8
49155,0.0,2
49156,1.0,6
49157,1.0,8
49158,1.0,6
49159,0.0,6
49160,0.0,3
49161,0.0,2
49162,1.0,12
49163,0.0,7
49164,1.0,7
49165,0.0,2
49166,1.0,8
49167,0.0,2
49168,0.0,5
49169,1.0,10
49170,1.0,8
49171,1.0,8
49172,1.0,8
49173,0.0,4
49174,1.0,6
49175,0.0,3
49176,1.0,15
49177,0.0,6
49178,1.0,6
49179,1.0,9
49180,0.0,4
49181,0.0,5
49182,0.0,6
49183,1.0,7
49184,0.0,6
49185,0.0,3
49186,0.0,3
49187,0.0,4
49188,0.0,17
49189,0.0,8
49190,1.0,11
49191,1.0,8
49192,0.0,4
49193,1.0,9
49194,1.0,10
49195,0.0,4
49196,1.0,8
49197,0.0,4
49198,0.0,6
49199,0.0,5
49200,0.0,6
49201,0.0,5
49202,0.0,2
49203,0.0,11
49204,1.0,17
49205,1.0,8
49206,1.0,8
49207,0.0,4
49208,1.0,7
49209,0.0,10
49210,0.0,15
49211,0.0,5
49212,0.0,2
49213,1.0,8
49214,0.0,3
49215,1.0,6
49216,0.0,6
49217,1.0,17
49218,1.0,12
49219,1.0,8
49220,0.0,4
49221,1.0,8
49222,0.0,5
49223,0.0,4
49224,1.0,10
49225,0.0,6
49226,1.0,7
49227,0.0,10
49228,0.0,3
49229,0.0,2
49230,1.0,10
49231,1.0,16
49232,0.0,4
49233,0.0,11
49234,0.0,6
49235,1.0,8
49236,0.0,3
49237,0.0,4
49238,1.0,6
49239,0.0,2
49240,0.0,7
49241,0.0,5
49242,0.0,14
49243,1.0,6
49244,0.0,4
49245,1.0,7
49246,0.0,9
49247,0.0,9
49248,1.0,7
49249,1.0,6
49250,1.0,6
49251,1.0,6
49252,0.0,5
49253,1.0,12
49254,1.0,14
49255,1.0,9
49256,0.0,2
49257,1.0,9
49258,1.0,8
49259,0.0,7
49260,0.0,15
49261,1.0,14
49262,1.0,8
49263,1.0,11
49264,1.0,6
49265,0.0,4
49266,1.0,7
49267,1.0,6
49268,1.0,7
49269,1.0,8
49270,0.0,5
49271,1.0,10
49272,0.0,4
49273,1.0,12
49274,0.0,10
49275,0.0,4
49276,0.0,15
49277,0.0,2
49278,1.0,8
49279,1.0,6
49280,0.0,3
49281,1.0,6
49282,0.0,2
49283,1.0,8
49284,1.0,9
49285,0.0,4
49286,1.0,11
49287,0.0,4
49288,1.0,7
49289,0.0,2
49290,0.0,6
49291,0.0,2
49292,1.0,8
49293,1.0,6
49294,0.0,15
49295,0.0,7
49296,0.0,4
49297,0.0,2
49298,0.0,7
49299,1.0,10
49300,1.0,10
49301,0.0,4
49302,1.0,8
49303,0.0,7
49304,0.0,5
49305,1.0,9
49306,0.0,5
49307,1.0,8
49308,0.0,6
49309,1.0,14
49310,1.0,6
49311,0.0,4
49312,1.0,11
49313,1.0,6
49314,0.0,7
49315,0.0,2
49316,0.0,2
49317,1.0,12
49318,1.0,6
49319,1.0,12
49320,1.0,8
49321,1.0,10
49322,0.0,5
49323,1.0,6
49324,1.0,6
49325,1.0,8
49326,1.0,7
49327,1.0,11
49328,0.0,10
49329,1.0,8
49330,0.0,2
49331,0.0,2
49332,0.0,10
49333,1.0,14
49334,1.0,7
49335,0.0,12
49336,0.0,5
49337,1.0,6
49338,1.0,8
49339,1.0,6
49340,0.0,3
49341,1.0,8
49342,1.0,12
49343,1.0,8
49344,0.0,8
49345,1.0,9
49346,0.0,5
49347,1.0,24
49348,1.0,16
49349,0.0,13
49350,1.0,10
49351,1.0,7
49352,0.0,4
49353,0.0,5
49354,1.0,6
49355,0.0,2
49356,1.0,8
49357,1.0,7
49358,1.0,8
49359,1.0,13
49360,0.0,3
49361,1.0,7
49362,0.0,6
49363,0.0,8
49364,1.0,12
49365,0.0,2
49366,1.0,6
49367,1.0,10
49368,1.0,8
49369,0.0,2
49370,1.0,7
49371,0.0,3
49372,0.0,2
49373,0.0,3
49374,0.0,4
49375,1.0,8
49376,0.0,5
49377,0.0,4
49378,1.0,8
49379,0.0,4
49380,1.0,11
49381,0.0,4
49382,0.0,6
49383,0.0,6
49384,0.0,8
49385,0.0,4
49386,1.0,8
49387,0.0,3
49388,0.0,4
49389,0.0,4
49390,0.0,4
49391,1.0,14
49392,1.0,11
49393,0.0,10
49394,0.0,3
49395,1.0,8
49396,0.0,6
49397,0.0,14
49398,0.0,2
49399,0.0,5
49400,1.0,10
49401,0.0,2
49402,1.0,8
49403,0.0,6
49404,1.0,12
49405,1.0,15
49406,1.0,8
49407,1.0,7
49408,1.0,10
49409,0.0,6
49410,1.0,8
49411,1.0,6
49412,1.0,8
49413,0.0,2
49414,1.0,9
49415,1.0,6
49416,0.0,5
49417,1.0,12
49418,1.0,9
49419,0.0,5
49420,1.0,10
49421,0.0,2
49422,0.0,4
49423,1.0,11
49424,0.0,3
49425,1.0,6
49426,1.0,9
49427,1.0,10
49428,0.0,3
49429,0.0,6
49430,1.0,6
49431,0.0,4
49432,0.0,11
49433,1.0,6
49434,0.0,2
49435,0.0,8
49436,0.0,3
49437,0.0,5
49438,0.0,7
49439,1.0,12
49440,1.0,13
49441,1.0,7
49442,0.0,7
49443,1.0,7
49444,0.0,5
49445,0.0,6
49446,0.0,12
49447,1.0,10
49448,1.0,8
49449,1.0,6
49450,1.0,7
49451,0.0,12
49452,0.0,3
49453,1.0,6
49454,1.0,6
49455,1.0,6
49456,0.0,12
49457,1.0,8
49458,1.0,7
49459,1.0,9
49460,1.0,8
49461,1.0,11
49462,1.0,9
49463,0.0,5
49464,0.0,4
49465,1.0,9
49466,0.0,6
49467,0.0,4
49468,1.0,16
49469,0.0,5
49470,0.0,10
49471,1.0,12
49472,0.0,6
49473,1.0,6
49474,1.0,6
49475,1.0,10
49476,0.0,4
49477,1.0,10
49478,1.0,9
49479,0.0,2
49480,0.0,8
49481,0.0,3
49482,1.0,10
49483,0.0,3
49484,1.0,10
49485,0.0,13
49486,1.0,9
49487,0.0,5
49488,0.0,3
49489,0.0,10
49490,0.0,8
49491,1.0,10
49492,1.0,9
49493,0.0,2
49494,0.0,3
49495,1.0,16
49496,0.0,6
49497,1.0,10
49498,0.0,5
49499,0.0,4
49500,0.0,6
49501,0.0,6
49502,1.0,8
49503,0.0,5
49504,0.0,4
49505,1.0,9
49506,1.0,13
49507,1.0,7
49508,0.0,3
49509,0.0,2
49510,1.0,12
49511,0.0,15
49512,1.0,11
49513,0.0,4
49514,0.0,12
49515,0.0,2
49516,0.0,4
49517,0.0,11
49518,0.0,6
49519,0.0,13
49520,1.0,14
49521,1.0,10
49522,0.0,6
49523,1.0,10
49524,0.0,5
49525,1.0,7
49526,0.0,4
49527,1.0,13
49528,1.0,6
49529,0.0,4
49530,0.0,4
49531,1.0,11
49532,1.0,6
49533,0.0,8
49534,0.0,5
49535,0.0,5
49536,0.0,7
49537,0.0,7
49538,0.0,5
49539,0.0,10
49540,1.0,9
49541,0.0,7
49542,0.0,4
49543,1.0,12
49544,1.0,13
49545,0.0,4
49546,1.0,6
49547,1.0,8
49548,0.0,6
49549,0.0,9
49550,0.0,2
49551,0.0,35
49552,0.0,9
49553,0.0,4
49554,1.0,8
49555,0.0,5
49556,1.0,6
49557,0.0,2
49558,1.0,8
49559,1.0,7
49560,0.0,8
49561,0.0,3
49562,0.0,4
49563,1.0,8
49564,0.0,5
49565,0.0,2
49566,0.0,3
49567,0.0,2
49568,1.0,6
49569,1.0,15
49570,0.0,5
49571,1.0,13
49572,1.0,7
49573,0.0,17
49574,0.0,5
49575,1.0,12
49576,0.0,4
49577,0.0,18
49578,0.0,6
49579,1.0,6
49580,0.0,2
49581,0.0,4
49582,1.0,12
49583,0.0,9
49584,1.0,8
49585,0.0,2
49586,1.0,11
49587,0.0,5
49588,0.0,2
49589,1.0,11
49590,0.0,18
49591,1.0,10
49592,1.0,7
49593,0.0,6
49594,1.0,8
49595,0.0,4
49596,1.0,7
49597,1.0,6
49598,0.0,7
49599,0.0,3
49600,1.0,7
49601,1.0,14
49602,1.0,11
49603,1.0,8
49604,1.0,8
49605,0.0,8
49606,0.0,2
49607,1.0,8
49608,0.0,3
49609,1.0,6
49610,0.0,4
49611,0.0,8
49612,0.0,5
49613,0.0,8
49614,1.0,6
49615,1.0,14
49616,0.0,4
49617,0.0,2
49618,0.0,6
49619,1.0,8
49620,1.0,9
49621,1.0,6
49622,0.0,6
49623,0.0,2
49624,0.0,8
49625,0.0,6
49626,1.0,6
49627,1.0,10
49628,1.0,11
49629,1.0,6
49630,0.0,3
49631,1.0,7
49632,0.0,5
49633,0.0,14
49634,1.0,6
49635,1.0,10
49636,1.0,19
49637,0.0,3
49638,1.0,10
49639,1.0,9
49640,1.0,11
49641,1.0,11
49642,1.0,6
49643,1.0,7
49644,0.0,5
49645,0.0,9
49646,0.0,7
49647,0.0,3
49648,1.0,6
49649,0.0,5
49650,0.0,9
49651,1.0,7
49652,1.0,13
49653,0.0,11
49654,1.0,6
49655,0.0,5
49656,1.0,6
49657,1.0,6
49658,1.0,10
49659,1.0,10
49660,0.0,8
49661,0.0,6
49662,1.0,6
49663,0.0,4
49664,1.0,9
49665,0.0,6
49666,1.0,8
49667,1.0,6
49668,1.0,10
49669,1.0,16
49670,1.0,10
49671,0.0,4
49672,1.0,8
49673,1.0,10
49674,1.0,6
49675,1.0,10
49676,0.0,5
49677,0.0,4
49678,1.0,6
49679,1.0,9
49680,0.0,5
49681,0.0,2
49682,0.0,5
49683,0.0,3
49684,0.0,6
49685,0.0,3
49686,0.0,5
49687,1.0,10
49688,1.0,7
49689,1.0,6
49690,0.0,2
49691,0.0,9
49692,1.0,9
49693,0.0,6
49694,0.0,7
49695,1.0,6
49696,1.0,8
49697,0.0,4
49698,0.0,4
49699,0.0,5
49700,0.0,3
49701,1.0,6
49702,0.0,3
49703,0.0,7
49704,0.0,2
49705,1.0,8
49706,0.0,8
49707,0.0,18
49708,0.0,10
49709,0.0,4
49710,0.0,7
49711,1.0,8
49712,0.0,3
49713,1.0,7
49714,1.0,8
49715,0.0,8
49716,0.0,2
49717,0.0,4
49718,1.0,10
49719,0.0,2
49720,0.0,5
49721,0.0,3
49722,1.0,11
49723,1.0,8
49724,1.0,12
49725,0.0,2
49726,0.0,6
49727,1.0,13
49728,1.0,9
49729,0.0,7
49730,0.0,2
49731,0.0,10
49732,1.0,7
49733,1.0,6
49734,1.0,10
49735,1.0,14
