episode_num,total_reward,episode_length
93483,1.0,24
93484,1.0,39
93485,1.0,38
93486,0.0,100
93487,1.0,47
93488,1.0,33
93489,1.0,40
93490,1.0,57
93491,1.0,76
93492,1.0,16
93493,1.0,25
93494,0.0,100
93495,1.0,82
93496,1.0,75
93497,1.0,76
93498,0.0,100
93499,1.0,40
93500,0.0,20
93501,1.0,28
93502,0.0,23
93503,1.0,44
93504,1.0,29
93505,1.0,16
93506,1.0,67
93507,1.0,33
93508,1.0,49
93509,1.0,40
93510,1.0,34
93511,1.0,35
93512,1.0,57
93513,1.0,85
93514,0.0,29
93515,1.0,30
93516,1.0,43
93517,1.0,26
93518,1.0,52
93519,0.0,100
93520,0.0,12
93521,1.0,21
93522,1.0,13
93523,1.0,17
93524,0.0,22
93525,1.0,39
93526,1.0,23
93527,1.0,42
93528,1.0,32
93529,1.0,15
93530,1.0,79
93531,0.0,100
93532,1.0,68
93533,0.0,25
93534,1.0,37
93535,1.0,100
93536,1.0,26
93537,1.0,85
93538,0.0,100
93539,1.0,38
93540,1.0,20
93541,1.0,23
93542,1.0,9
93543,1.0,17
93544,1.0,41
93545,1.0,40
93546,0.0,100
93547,1.0,38
93548,1.0,64
93549,1.0,38
93550,1.0,45
93551,1.0,27
93552,0.0,100
93553,1.0,32
93554,1.0,7
93555,1.0,57
93556,1.0,17
93557,1.0,21
93558,1.0,50
93559,0.0,24
93560,1.0,31
93561,1.0,11
93562,1.0,18
93563,1.0,30
93564,1.0,36
93565,1.0,93
93566,1.0,25
93567,0.0,71
93568,0.0,52
93569,1.0,20
93570,0.0,100
93571,0.0,50
93572,0.0,55
93573,1.0,99
93574,1.0,39
93575,0.0,100
93576,1.0,47
93577,1.0,7
93578,1.0,45
93579,1.0,58
93580,0.0,100
93581,0.0,12
93582,1.0,40
93583,1.0,36
93584,0.0,100
93585,1.0,50
93586,1.0,41
93587,1.0,36
93588,0.0,100
93589,1.0,72
93590,1.0,19
93591,1.0,67
93592,0.0,82
93593,1.0,89
93594,1.0,19
93595,0.0,100
93596,1.0,15
93597,1.0,12
93598,0.0,100
93599,1.0,19
93600,1.0,24
93601,1.0,48
93602,1.0,97
93603,1.0,44
93604,1.0,43
93605,1.0,90
93606,1.0,15
93607,1.0,23
93608,1.0,67
93609,1.0,79
93610,1.0,22
93611,1.0,15
93612,1.0,20
93613,1.0,13
93614,1.0,66
93615,0.0,49
93616,1.0,27
93617,1.0,58
93618,0.0,59
93619,0.0,51
93620,1.0,21
93621,1.0,24
93622,1.0,19
93623,0.0,100
93624,1.0,19
93625,0.0,100
93626,1.0,90
93627,1.0,82
93628,1.0,58
93629,1.0,24
93630,1.0,41
93631,1.0,27
93632,1.0,37
93633,1.0,48
93634,1.0,64
93635,1.0,28
93636,1.0,24
93637,1.0,30
93638,0.0,87
93639,0.0,42
93640,0.0,100
93641,1.0,18
93642,1.0,43
93643,0.0,42
93644,1.0,24
93645,1.0,28
93646,0.0,71
93647,0.0,100
93648,0.0,100
93649,1.0,39
93650,0.0,20
93651,1.0,44
93652,1.0,18
93653,0.0,100
93654,0.0,100
93655,1.0,74
93656,1.0,34
93657,1.0,22
93658,1.0,13
93659,1.0,23
93660,0.0,41
93661,1.0,55
93662,1.0,30
93663,1.0,38
93664,1.0,35
93665,1.0,14
93666,1.0,15
93667,1.0,18
93668,0.0,100
93669,1.0,50
93670,1.0,59
93671,1.0,97
93672,1.0,77
93673,1.0,8
93674,1.0,10
93675,1.0,49
93676,0.0,68
93677,0.0,100
93678,1.0,73
93679,1.0,25
93680,0.0,100
93681,1.0,17
93682,1.0,41
93683,0.0,38
93684,1.0,66
93685,0.0,32
93686,1.0,18
93687,1.0,53
93688,1.0,26
93689,1.0,17
93690,1.0,96
93691,0.0,35
93692,1.0,8
93693,1.0,10
93694,0.0,100
93695,1.0,14
93696,1.0,29
93697,1.0,67
93698,0.0,34
93699,0.0,29
93700,1.0,48
93701,1.0,36
93702,1.0,95
93703,1.0,36
93704,1.0,16
93705,1.0,32
93706,1.0,18
93707,1.0,65
93708,0.0,37
93709,1.0,30
93710,1.0,27
93711,1.0,36
93712,1.0,32
93713,1.0,64
93714,1.0,98
93715,1.0,53
93716,0.0,43
93717,1.0,16
93718,1.0,12
93719,1.0,22
93720,0.0,100
93721,1.0,9
93722,0.0,29
93723,0.0,23
93724,0.0,100
93725,1.0,18
93726,1.0,51
93727,0.0,100
93728,1.0,79
93729,1.0,21
93730,0.0,100
93731,1.0,37
93732,1.0,28
93733,1.0,14
93734,1.0,61
93735,1.0,17
93736,1.0,29
93737,0.0,52
93738,1.0,26
93739,1.0,34
93740,1.0,12
93741,1.0,95
93742,1.0,60
93743,1.0,16
93744,1.0,16
93745,1.0,45
93746,1.0,28
93747,0.0,92
93748,1.0,25
93749,1.0,99
93750,1.0,16
93751,1.0,40
93752,0.0,100
93753,1.0,52
93754,1.0,48
93755,1.0,14
93756,1.0,20
93757,1.0,30
93758,1.0,38
93759,1.0,30
93760,0.0,100
93761,1.0,22
93762,1.0,11
93763,1.0,18
93764,1.0,13
93765,1.0,29
93766,1.0,15
93767,1.0,35
93768,1.0,15
93769,1.0,45
93770,1.0,19
93771,1.0,47
93772,0.0,72
93773,1.0,46
93774,1.0,60
93775,0.0,13
93776,1.0,13
93777,0.0,27
93778,1.0,54
93779,1.0,13
93780,1.0,64
93781,1.0,16
93782,1.0,21
93783,1.0,16
93784,0.0,24
93785,0.0,100
93786,0.0,32
93787,1.0,94
93788,0.0,51
93789,0.0,87
93790,0.0,69
93791,0.0,23
93792,1.0,11
93793,1.0,27
93794,1.0,29
93795,0.0,61
93796,1.0,38
93797,1.0,22
93798,1.0,15
93799,0.0,82
93800,1.0,21
93801,1.0,31
93802,1.0,63
93803,0.0,100
93804,1.0,20
93805,1.0,62
93806,1.0,19
93807,0.0,24
93808,1.0,37
93809,1.0,7
93810,1.0,26
93811,1.0,59
93812,1.0,73
93813,0.0,100
93814,0.0,64
93815,0.0,100
93816,1.0,16
93817,1.0,61
93818,1.0,13
93819,1.0,32
93820,1.0,25
93821,1.0,26
93822,1.0,89
93823,1.0,44
93824,1.0,93
93825,1.0,90
93826,1.0,15
93827,1.0,52
93828,0.0,100
93829,1.0,35
93830,1.0,88
93831,0.0,8
93832,0.0,68
93833,1.0,48
93834,1.0,12
93835,1.0,24
93836,1.0,73
93837,1.0,10
93838,1.0,40
93839,1.0,22
93840,1.0,27
93841,0.0,51
93842,0.0,89
93843,1.0,38
93844,1.0,66
93845,0.0,100
93846,1.0,11
93847,1.0,20
93848,1.0,97
93849,1.0,50
93850,0.0,13
93851,1.0,75
93852,1.0,15
93853,0.0,7
93854,1.0,30
93855,0.0,100
93856,1.0,75
93857,1.0,53
93858,1.0,37
93859,1.0,20
93860,1.0,37
93861,1.0,57
93862,0.0,26
93863,1.0,15
93864,1.0,33
93865,1.0,19
93866,1.0,44
93867,1.0,37
93868,1.0,31
93869,1.0,34
93870,0.0,21
93871,1.0,47
93872,0.0,100
93873,1.0,19
93874,1.0,6
93875,1.0,33
93876,1.0,68
93877,0.0,100
93878,1.0,37
93879,1.0,61
93880,0.0,13
93881,0.0,52
93882,1.0,25
93883,0.0,73
93884,1.0,25
93885,1.0,31
93886,0.0,100
93887,1.0,18
93888,1.0,20
93889,1.0,59
93890,1.0,94
93891,1.0,20
93892,0.0,44
93893,1.0,51
93894,1.0,14
93895,1.0,42
93896,0.0,25
93897,0.0,16
93898,1.0,23
93899,0.0,26
93900,1.0,22
93901,1.0,8
93902,0.0,29
93903,1.0,92
93904,1.0,44
93905,1.0,19
93906,1.0,26
93907,1.0,21
93908,0.0,28
93909,1.0,56
93910,1.0,73
93911,0.0,53
93912,1.0,46
93913,1.0,29
93914,1.0,47
93915,0.0,49
93916,1.0,65
93917,1.0,8
93918,0.0,11
93919,1.0,37
93920,0.0,95
93921,0.0,100
93922,0.0,100
93923,1.0,67
93924,1.0,51
93925,1.0,63
93926,0.0,62
93927,1.0,51
93928,1.0,44
93929,1.0,39
93930,1.0,57
93931,1.0,30
93932,1.0,18
93933,1.0,39
93934,1.0,46
93935,0.0,66
93936,1.0,17
93937,1.0,31
93938,1.0,91
93939,1.0,37
93940,0.0,63
93941,1.0,73
93942,1.0,28
93943,1.0,59
93944,1.0,30
93945,1.0,31
93946,1.0,12
93947,0.0,100
93948,1.0,22
93949,1.0,17
93950,1.0,16
93951,1.0,33
93952,0.0,100
93953,1.0,52
93954,1.0,13
93955,1.0,31
93956,1.0,20
93957,1.0,9
93958,0.0,34
93959,1.0,16
93960,1.0,65
93961,1.0,33
93962,1.0,95
93963,1.0,22
93964,1.0,45
93965,0.0,100
93966,1.0,19
93967,1.0,19
93968,1.0,58
93969,0.0,100
93970,1.0,30
93971,1.0,33
93972,1.0,26
93973,0.0,30
93974,1.0,30
93975,0.0,100
93976,1.0,60
93977,1.0,80
93978,0.0,14
93979,1.0,41
93980,0.0,40
93981,1.0,18
93982,1.0,14
93983,1.0,43
93984,0.0,18
93985,1.0,12
93986,1.0,20
93987,1.0,53
93988,0.0,100
93989,1.0,48
93990,1.0,21
93991,1.0,36
93992,0.0,100
93993,0.0,95
93994,1.0,17
93995,1.0,90
93996,0.0,100
93997,1.0,10
93998,1.0,35
93999,1.0,14
94000,0.0,14
94001,1.0,25
94002,1.0,56
94003,1.0,27
94004,1.0,26
94005,1.0,57
94006,0.0,49
94007,0.0,20
94008,0.0,20
94009,0.0,100
94010,1.0,37
94011,1.0,23
94012,1.0,52
94013,1.0,36
94014,1.0,45
94015,1.0,10
94016,0.0,99
94017,1.0,21
94018,1.0,48
94019,1.0,11
94020,1.0,10
94021,1.0,25
94022,1.0,22
94023,1.0,76
94024,1.0,13
94025,1.0,25
94026,1.0,22
94027,1.0,38
94028,1.0,26
94029,1.0,7
94030,1.0,14
94031,1.0,55
94032,0.0,100
94033,0.0,56
94034,1.0,61
94035,1.0,49
94036,1.0,10
94037,1.0,43
94038,1.0,17
94039,1.0,19
94040,1.0,38
94041,1.0,56
94042,0.0,7
94043,1.0,28
94044,1.0,51
94045,1.0,31
94046,1.0,25
94047,1.0,12
94048,1.0,26
94049,0.0,100
94050,1.0,21
94051,1.0,62
94052,0.0,100
94053,0.0,14
94054,1.0,28
94055,1.0,16
94056,1.0,13
94057,0.0,100
94058,1.0,37
94059,1.0,31
94060,0.0,100
94061,1.0,13
94062,0.0,24
94063,0.0,37
94064,1.0,13
94065,1.0,38
94066,1.0,6
94067,0.0,100
94068,0.0,77
94069,0.0,100
94070,1.0,83
94071,1.0,11
94072,1.0,36
94073,0.0,100
94074,1.0,50
94075,1.0,86
94076,0.0,44
94077,1.0,20
94078,0.0,39
94079,1.0,11
94080,1.0,36
94081,0.0,100
94082,1.0,18
94083,1.0,41
94084,1.0,47
94085,1.0,37
94086,1.0,40
94087,1.0,8
94088,1.0,43
94089,0.0,38
94090,1.0,33
94091,1.0,22
94092,1.0,9
94093,0.0,85
94094,1.0,15
94095,0.0,26
94096,1.0,55
94097,1.0,57
94098,1.0,15
94099,0.0,100
94100,1.0,41
94101,1.0,18
94102,1.0,41
94103,1.0,29
94104,0.0,12
94105,0.0,64
94106,1.0,34
94107,0.0,29
94108,1.0,31
94109,1.0,33
94110,0.0,15
94111,0.0,66
94112,1.0,42
94113,1.0,60
94114,1.0,11
94115,1.0,20
94116,1.0,48
94117,1.0,63
94118,1.0,35
94119,1.0,17
94120,0.0,100
94121,1.0,15
94122,1.0,18
94123,1.0,15
94124,1.0,55
94125,1.0,33
94126,1.0,23
94127,0.0,12
94128,0.0,41
94129,1.0,11
94130,1.0,9
94131,1.0,75
94132,1.0,73
94133,1.0,38
94134,1.0,36
94135,1.0,58
94136,1.0,14
94137,1.0,12
94138,1.0,34
94139,0.0,11
94140,1.0,38
94141,0.0,11
94142,1.0,15
94143,1.0,29
94144,1.0,7
94145,0.0,17
94146,1.0,27
94147,0.0,100
94148,1.0,7
94149,1.0,19
94150,0.0,19
94151,1.0,28
94152,1.0,51
94153,1.0,19
94154,0.0,55
94155,1.0,70
94156,1.0,37
94157,1.0,38
94158,1.0,62
94159,0.0,23
94160,1.0,53
94161,0.0,100
94162,1.0,24
94163,1.0,21
94164,1.0,46
94165,0.0,100
94166,0.0,100
94167,1.0,14
94168,1.0,41
94169,1.0,48
94170,1.0,46
94171,1.0,63
94172,1.0,7
94173,0.0,100
94174,1.0,57
94175,1.0,20
94176,1.0,18
94177,0.0,100
94178,1.0,43
94179,1.0,43
94180,1.0,20
94181,1.0,54
94182,1.0,58
94183,1.0,45
94184,1.0,16
94185,0.0,100
94186,1.0,31
94187,0.0,100
94188,1.0,64
94189,1.0,71
94190,0.0,90
94191,1.0,73
94192,0.0,100
94193,1.0,51
94194,1.0,25
94195,1.0,31
94196,0.0,100
94197,1.0,23
94198,1.0,29
94199,0.0,27
94200,1.0,47
94201,0.0,100
94202,1.0,29
94203,1.0,28
94204,0.0,38
94205,1.0,20
94206,1.0,63
94207,1.0,33
94208,1.0,15
94209,1.0,8
94210,1.0,39
94211,1.0,33
94212,1.0,62
94213,1.0,18
94214,1.0,48
94215,1.0,31
94216,1.0,20
94217,0.0,100
94218,1.0,28
94219,1.0,32
94220,1.0,15
94221,1.0,27
94222,1.0,36
94223,1.0,26
94224,1.0,52
94225,1.0,44
94226,1.0,36
94227,1.0,23
94228,0.0,15
94229,1.0,60
94230,1.0,53
94231,1.0,25
94232,0.0,17
94233,0.0,100
94234,0.0,59
94235,1.0,18
94236,1.0,26
94237,1.0,34
94238,1.0,36
94239,0.0,11
94240,1.0,52
94241,1.0,13
94242,1.0,13
94243,0.0,66
94244,1.0,75
94245,1.0,17
94246,1.0,36
94247,1.0,37
94248,1.0,37
94249,0.0,58
94250,1.0,27
94251,1.0,19
94252,0.0,21
94253,0.0,100
94254,1.0,12
94255,1.0,52
94256,1.0,42
94257,1.0,30
94258,0.0,91
94259,1.0,45
94260,0.0,59
94261,1.0,50
94262,1.0,12
94263,1.0,44
94264,1.0,36
94265,1.0,18
94266,0.0,20
94267,1.0,35
94268,0.0,100
94269,1.0,45
94270,1.0,46
94271,1.0,11
94272,1.0,20
94273,0.0,17
94274,1.0,48
94275,0.0,72
94276,0.0,100
94277,1.0,7
94278,1.0,23
94279,0.0,79
94280,0.0,17
94281,0.0,53
94282,1.0,17
94283,0.0,20
94284,0.0,84
94285,0.0,29
94286,1.0,28
94287,1.0,78
94288,1.0,74
94289,0.0,76
94290,0.0,28
94291,0.0,29
94292,1.0,68
94293,0.0,74
94294,0.0,17
94295,0.0,39
94296,1.0,18
94297,0.0,61
94298,1.0,24
94299,0.0,100
94300,1.0,19
94301,1.0,11
94302,1.0,59
94303,1.0,49
94304,0.0,12
94305,1.0,18
94306,0.0,9
94307,0.0,52
94308,1.0,18
94309,1.0,16
94310,1.0,14
94311,1.0,22
94312,1.0,24
94313,1.0,18
94314,1.0,17
94315,0.0,41
94316,0.0,100
94317,0.0,82
94318,1.0,54
94319,1.0,82
94320,1.0,77
94321,0.0,9
94322,1.0,39
94323,1.0,94
94324,1.0,18
94325,0.0,57
94326,1.0,100
94327,0.0,100
94328,0.0,59
94329,1.0,31
94330,0.0,100
94331,1.0,71
94332,0.0,21
94333,1.0,24
94334,1.0,54
94335,0.0,58
94336,0.0,28
94337,1.0,85
94338,1.0,82
94339,1.0,53
94340,1.0,80
94341,1.0,98
94342,1.0,54
94343,1.0,9
94344,1.0,95
94345,1.0,89
94346,0.0,74
94347,0.0,100
94348,0.0,100
94349,1.0,52
94350,0.0,100
94351,1.0,80
94352,1.0,68
94353,1.0,61
94354,1.0,18
94355,1.0,22
94356,1.0,7
94357,1.0,56
94358,0.0,14
94359,1.0,22
94360,1.0,54
94361,1.0,44
94362,1.0,20
94363,1.0,40
94364,1.0,34
94365,0.0,100
94366,1.0,22
94367,0.0,100
94368,1.0,16
94369,1.0,37
94370,1.0,38
94371,1.0,19
94372,1.0,71
94373,1.0,16
94374,1.0,89
94375,0.0,100
94376,1.0,90
94377,1.0,10
94378,1.0,40
94379,1.0,46
94380,1.0,20
94381,1.0,20
94382,1.0,81
94383,1.0,82
94384,1.0,69
94385,0.0,24
94386,1.0,28
94387,1.0,31
94388,1.0,43
94389,1.0,55
94390,1.0,35
94391,1.0,32
94392,1.0,24
94393,1.0,17
94394,1.0,20
94395,1.0,17
94396,1.0,24
94397,1.0,10
94398,0.0,45
94399,0.0,26
94400,0.0,100
94401,1.0,91
94402,0.0,18
94403,1.0,70
94404,1.0,18
94405,0.0,100
94406,1.0,24
94407,1.0,84
94408,1.0,31
94409,1.0,16
94410,1.0,72
94411,1.0,33
94412,0.0,100
94413,1.0,69
94414,1.0,60
94415,1.0,35
94416,1.0,42
94417,0.0,100
94418,1.0,9
94419,1.0,20
94420,1.0,39
94421,0.0,100
94422,1.0,35
94423,1.0,21
94424,1.0,16
94425,1.0,71
94426,0.0,84
94427,1.0,89
94428,0.0,100
94429,1.0,15
94430,1.0,23
94431,1.0,94
94432,1.0,21
94433,1.0,67
94434,1.0,18
94435,1.0,26
94436,1.0,20
94437,1.0,16
94438,1.0,57
94439,0.0,10
94440,0.0,43
94441,1.0,79
94442,1.0,60
94443,1.0,23
94444,1.0,24
94445,0.0,100
94446,1.0,16
94447,1.0,37
94448,1.0,31
94449,1.0,59
94450,1.0,18
94451,1.0,74
94452,1.0,65
94453,1.0,26
94454,0.0,52
94455,1.0,47
94456,1.0,44
94457,1.0,43
94458,1.0,20
94459,1.0,47
94460,0.0,100
94461,1.0,48
94462,1.0,19
94463,1.0,71
94464,0.0,22
94465,1.0,25
94466,0.0,54
94467,1.0,23
94468,1.0,40
94469,1.0,35
94470,1.0,11
94471,1.0,11
94472,1.0,33
94473,1.0,35
94474,1.0,27
94475,1.0,30
94476,1.0,20
94477,1.0,64
94478,0.0,22
94479,1.0,41
94480,0.0,74
94481,0.0,51
94482,0.0,100
94483,1.0,19
94484,1.0,15
94485,0.0,100
94486,0.0,53
94487,1.0,58
94488,1.0,11
94489,1.0,9
94490,1.0,36
94491,1.0,92
94492,0.0,11
94493,0.0,10
94494,1.0,11
94495,0.0,100
94496,1.0,53
94497,0.0,36
94498,1.0,67
94499,0.0,100
94500,1.0,78
94501,1.0,26
94502,1.0,22
94503,1.0,14
94504,1.0,15
94505,1.0,39
94506,0.0,9
94507,1.0,28
94508,1.0,100
94509,1.0,16
94510,1.0,33
94511,1.0,21
94512,0.0,82
94513,1.0,19
94514,1.0,66
94515,1.0,11
94516,0.0,100
94517,1.0,8
94518,0.0,100
94519,1.0,48
94520,0.0,42
94521,1.0,42
94522,0.0,100
94523,1.0,39
94524,1.0,89
94525,1.0,41
94526,1.0,16
94527,1.0,21
94528,1.0,81
94529,1.0,68
94530,1.0,15
94531,1.0,24
94532,1.0,64
94533,1.0,13
94534,1.0,29
94535,0.0,51
94536,0.0,100
94537,1.0,36
94538,0.0,72
94539,1.0,54
94540,0.0,100
94541,1.0,72
94542,1.0,26
94543,1.0,33
94544,1.0,29
94545,1.0,38
94546,0.0,85
94547,1.0,47
94548,1.0,23
94549,1.0,24
94550,1.0,27
94551,1.0,25
94552,1.0,11
94553,0.0,23
94554,1.0,10
94555,1.0,66
94556,0.0,90
94557,1.0,21
94558,1.0,78
94559,0.0,11
94560,1.0,8
94561,0.0,58
94562,1.0,62
94563,1.0,43
94564,1.0,12
94565,1.0,13
94566,1.0,52
94567,0.0,100
94568,1.0,26
94569,0.0,100
94570,1.0,19
94571,0.0,77
94572,1.0,23
94573,1.0,26
94574,1.0,85
94575,1.0,14
94576,1.0,43
94577,1.0,60
94578,1.0,51
94579,1.0,46
94580,0.0,67
94581,1.0,45
94582,1.0,22
94583,1.0,23
94584,1.0,52
94585,1.0,11
94586,1.0,61
94587,1.0,12
94588,0.0,100
94589,0.0,9
94590,1.0,11
94591,1.0,30
94592,0.0,100
94593,1.0,55
94594,1.0,27
94595,1.0,22
94596,1.0,15
94597,1.0,80
94598,1.0,34
94599,0.0,25
94600,1.0,25
94601,1.0,54
94602,0.0,52
94603,1.0,19
94604,0.0,100
94605,0.0,100
94606,1.0,6
94607,1.0,30
94608,1.0,14
94609,1.0,36
94610,1.0,20
94611,1.0,44
94612,0.0,11
94613,1.0,21
94614,1.0,16
94615,1.0,41
94616,1.0,25
94617,1.0,34
94618,1.0,32
94619,0.0,100
94620,0.0,100
94621,1.0,55
94622,1.0,17
94623,1.0,43
94624,1.0,97
94625,1.0,99
94626,1.0,22
94627,1.0,25
94628,1.0,41
94629,1.0,25
94630,0.0,11
94631,1.0,49
94632,1.0,24
94633,1.0,15
94634,1.0,18
94635,1.0,56
94636,0.0,32
94637,1.0,40
94638,1.0,15
94639,1.0,30
94640,1.0,70
94641,1.0,50
94642,1.0,14
94643,1.0,54
94644,0.0,16
94645,1.0,46
94646,0.0,11
94647,1.0,38
94648,0.0,72
94649,1.0,16
94650,0.0,21
94651,1.0,11
94652,1.0,32
94653,0.0,28
94654,0.0,7
94655,1.0,24
94656,1.0,18
94657,1.0,86
94658,1.0,38
94659,1.0,58
94660,1.0,64
94661,1.0,38
94662,1.0,32
94663,0.0,100
94664,1.0,82
94665,0.0,100
94666,1.0,37
94667,1.0,16
94668,1.0,13
94669,1.0,46
94670,1.0,56
94671,1.0,18
94672,0.0,52
94673,0.0,13
94674,1.0,25
94675,1.0,19
94676,1.0,52
94677,1.0,33
94678,0.0,83
94679,0.0,51
94680,1.0,60
94681,0.0,9
94682,1.0,37
94683,1.0,20
94684,1.0,79
94685,0.0,100
94686,1.0,88
94687,1.0,64
94688,0.0,36
94689,1.0,29
94690,0.0,100
94691,1.0,19
94692,1.0,17
94693,1.0,63
94694,0.0,100
94695,1.0,55
94696,1.0,16
94697,1.0,45
94698,1.0,34
94699,1.0,22
94700,1.0,22
94701,1.0,43
94702,0.0,8
94703,1.0,38
94704,1.0,24
94705,0.0,100
94706,1.0,48
94707,1.0,35
94708,1.0,27
94709,1.0,12
94710,1.0,10
94711,1.0,17
94712,1.0,38
94713,0.0,100
94714,0.0,100
94715,0.0,27
94716,0.0,57
94717,0.0,100
94718,0.0,40
94719,0.0,68
94720,1.0,75
94721,0.0,100
94722,0.0,12
94723,1.0,15
94724,1.0,77
94725,0.0,100
94726,0.0,30
94727,1.0,15
94728,1.0,10
94729,1.0,17
94730,1.0,8
94731,0.0,100
94732,0.0,98
94733,1.0,77
94734,1.0,36
94735,0.0,100
94736,0.0,26
94737,1.0,49
94738,1.0,24
94739,1.0,21
94740,1.0,12
94741,1.0,62
94742,1.0,40
94743,0.0,67
94744,1.0,15
94745,0.0,100
94746,0.0,100
94747,1.0,32
94748,0.0,100
94749,1.0,56
94750,1.0,23
94751,1.0,77
94752,1.0,31
94753,1.0,23
94754,1.0,47
94755,0.0,100
94756,1.0,69
94757,1.0,44
94758,0.0,8
94759,1.0,19
94760,1.0,63
94761,1.0,36
94762,1.0,34
94763,0.0,100
94764,0.0,38
94765,1.0,28
94766,0.0,15
94767,1.0,52
94768,1.0,11
94769,1.0,25
94770,1.0,56
94771,1.0,63
94772,0.0,85
94773,1.0,41
94774,1.0,81
94775,1.0,63
94776,1.0,14
94777,0.0,57
94778,1.0,18
94779,1.0,89
94780,1.0,19
94781,1.0,87
94782,1.0,27
94783,1.0,40
94784,0.0,37
94785,0.0,14
94786,1.0,20
94787,1.0,28
94788,1.0,16
94789,0.0,100
94790,0.0,100
94791,1.0,37
94792,1.0,58
94793,0.0,39
94794,1.0,43
94795,1.0,14
94796,1.0,11
94797,1.0,50
94798,0.0,72
94799,1.0,29
94800,1.0,42
94801,1.0,73
94802,1.0,11
94803,1.0,25
94804,0.0,16
94805,1.0,75
94806,1.0,59
94807,1.0,11
94808,1.0,56
94809,1.0,12
94810,1.0,35
94811,1.0,33
94812,1.0,15
94813,1.0,15
94814,1.0,59
94815,1.0,92
94816,1.0,33
94817,1.0,24
94818,1.0,47
94819,1.0,51
94820,0.0,13
94821,1.0,69
94822,1.0,49
94823,1.0,26
94824,1.0,72
94825,1.0,19
94826,0.0,8
94827,0.0,100
94828,1.0,36
94829,0.0,100
94830,0.0,100
94831,1.0,68
94832,1.0,40
94833,1.0,51
94834,1.0,51
94835,1.0,81
94836,0.0,32
94837,1.0,59
94838,0.0,35
94839,1.0,19
94840,1.0,29
94841,0.0,100
94842,1.0,58
94843,0.0,22
94844,0.0,100
94845,1.0,77
94846,1.0,27
94847,1.0,40
94848,1.0,35
94849,1.0,29
94850,1.0,41
94851,1.0,46
94852,1.0,61
94853,1.0,79
94854,1.0,94
94855,1.0,83
94856,1.0,49
94857,1.0,21
94858,0.0,100
94859,1.0,49
94860,1.0,43
94861,1.0,34
94862,1.0,75
94863,0.0,26
94864,1.0,15
94865,1.0,62
94866,0.0,16
94867,1.0,25
94868,1.0,100
94869,1.0,43
94870,1.0,10
94871,1.0,99
94872,1.0,30
94873,1.0,51
94874,1.0,65
94875,0.0,100
94876,1.0,36
94877,0.0,100
94878,1.0,69
94879,0.0,30
94880,1.0,12
94881,0.0,70
94882,1.0,46
94883,1.0,37
94884,1.0,52
94885,1.0,43
94886,1.0,11
94887,0.0,100
94888,1.0,79
94889,0.0,49
94890,1.0,29
94891,0.0,25
94892,1.0,43
94893,1.0,97
94894,0.0,100
94895,0.0,12
94896,0.0,45
94897,0.0,100
94898,1.0,23
94899,1.0,30
94900,1.0,66
94901,1.0,59
94902,1.0,82
94903,1.0,11
94904,1.0,16
94905,1.0,41
94906,1.0,67
94907,1.0,55
94908,1.0,24
94909,1.0,92
94910,1.0,38
94911,1.0,19
94912,0.0,48
94913,1.0,11
94914,1.0,99
94915,1.0,27
94916,1.0,45
94917,1.0,13
94918,0.0,20
94919,1.0,34
94920,1.0,13
94921,1.0,15
94922,1.0,53
94923,1.0,21
94924,1.0,37
94925,1.0,56
94926,1.0,6
94927,0.0,12
94928,0.0,11
94929,1.0,14
94930,0.0,100
94931,0.0,26
94932,1.0,26
94933,1.0,49
94934,1.0,28
94935,0.0,100
94936,1.0,51
94937,0.0,19
94938,0.0,18
94939,1.0,22
94940,1.0,67
94941,1.0,34
94942,1.0,11
94943,1.0,28
94944,1.0,18
94945,1.0,77
94946,1.0,47
94947,1.0,70
94948,1.0,47
94949,1.0,24
94950,1.0,23
94951,0.0,16
94952,1.0,40
94953,1.0,71
94954,1.0,13
94955,0.0,100
94956,1.0,67
94957,1.0,35
94958,1.0,86
94959,1.0,19
94960,0.0,100
94961,1.0,57
94962,1.0,52
94963,0.0,56
94964,1.0,41
94965,0.0,16
94966,1.0,59
94967,0.0,25
94968,1.0,33
94969,1.0,19
94970,1.0,41
94971,1.0,29
94972,1.0,30
94973,1.0,57
94974,1.0,24
94975,1.0,41
94976,1.0,13
94977,1.0,13
94978,1.0,77
94979,1.0,19
94980,1.0,41
94981,1.0,20
94982,0.0,100
94983,1.0,18
94984,1.0,30
94985,1.0,56
94986,1.0,10
94987,1.0,78
94988,0.0,25
94989,1.0,72
94990,1.0,100
94991,1.0,21
94992,1.0,49
94993,1.0,14
94994,1.0,57
94995,1.0,9
94996,1.0,51
94997,1.0,41
94998,0.0,22
94999,0.0,50
95000,1.0,45
95001,0.0,65
95002,1.0,69
95003,1.0,59
95004,1.0,73
95005,1.0,53
95006,0.0,20
95007,1.0,41
95008,0.0,35
95009,0.0,100
95010,1.0,35
95011,1.0,43
95012,1.0,54
95013,1.0,17
95014,1.0,69
95015,1.0,32
95016,1.0,55
95017,1.0,60
95018,1.0,19
95019,0.0,24
95020,1.0,27
95021,0.0,37
95022,0.0,18
95023,0.0,7
95024,1.0,60
95025,1.0,24
95026,1.0,52
95027,1.0,74
95028,1.0,27
95029,0.0,50
95030,1.0,22
95031,0.0,35
95032,0.0,90
95033,1.0,35
95034,0.0,6
95035,1.0,27
